Name,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Angostura,130.33347098491592,155.04838665900735,110.9733772644043,332.83213887939456,185.1847251509124,457.92788978374415,261.38615733355357,199.36678585592833,307.2427455873975,188.6718600943532,188.29770227661135,395.4605854209272,279.71075491179823,166.78891301456227,235.24693695867802,469.06482938758995,613.6856258719172,291.7929381958008,461.00569937014114,334.53504336196,186.91382434582277
Anori,399.94164692124315,568.0647199750832,613.512987188625,845.6743409698128,567.106155944537,850.3160326838713,530.9279059305588,515.9327367010378,507.8324880808633,502.2641484273993,443.283860373607,682.0425218281823,212.09270894995598,481.8356782423551,363.90642226978974,772.5236587014352,1638.4289315274825,1106.7231321723011,1115.6915383978394,1582.7608786859491,1100.3372210377893
Antioquia,164.9218398700071,40.18743619463753,41.30663826135972,21.11400321648093,64.2820782008272,60.318064172363286,43.229568181607114,54.155928670127714,86.02334519658109,94.92133273188573,85.48189830300724,82.83219163416246,18.120693882123163,33.312609549775964,16.167339477539063,24.60681787109375,43.17257004394531,13.857494415283204,19.898317016601563,20.607794580078124,6.662088439941407
Anza,140.68408921087527,62.02909382668888,35.458766674804686,36.972218212890624,66.77889037523457,49.54572205812941,43.63554249341778,46.20809055044137,160.40443157968562,84.25913034718234,70.24127220078412,70.29999257908241,8.22006835097369,22.874194958807255,10.678246837804458,45.630495716935705,79.54962544012331,28.575089714140052,39.99342232055664,28.39481579142253,5.599157537841797
Apartado,212.77915359111708,89.54728058071962,25.509602227783205,305.6902292611156,242.4810599723068,188.39064437406654,328.02463653217393,183.0795745441751,302.58307423045443,497.72556563378424,93.30382738152,662.5973827191762,115.50834316001745,214.54810800549077,108.82410894045364,417.8711358720129,660.2264245443906,241.84903427681718,160.6317398979636,161.13331101342294,127.79944193206188
Arboletes,344.4897873760149,165.4724302246333,142.5224759330959,351.1341630333515,220.07602981069527,178.38918036338657,112.65492575899013,246.1691461090447,212.16156154050344,293.414746827608,54.021621040254495,627.0939867580279,61.33979561063878,103.33100106342391,11.947191299665862,160.39480420891257,83.42233405055627,79.4237608591596,97.64544760983935,90.5524346832156,130.612824561983
Argelia,37.32777496675379,17.53043472002815,16.637009588623048,17.905680833476946,39.56800327636719,28.447676300671144,8.233001544763901,34.88650991692039,50.0159009698606,18.39215043253581,24.53551264626896,27.567144686997356,22.198596833352482,36.74273883056641,18.059627374267578,45.9295179233925,267.77651302961766,115.89156776900946,98.7623792773677,88.41455249135933,119.08109743499156
Armenia,43.933260895397716,6.3114691162109375,11.64488510131836,8.889541912841798,29.141729433785233,7.4072861656757425,11.037179950262333,1.8667534484863282,8.35598674926758,12.311658875134038,9.867247198486329,7.467022174072266,4.444422692871094,6.400353955078125,0.9778661926269532,1.1556499145507813,17.233959118006087,2.222374041748047,3.2004034118652345,3.1115244750976565,3.8227614868164066
Barbosa,9.234766113855699,27.031125273006666,32.0191794365378,38.29411221313477,34.669876248133036,44.520598139241535,17.971625827564914,29.059218333237595,39.62008064725988,33.64413915218578,50.054551413478485,83.74498576877969,2.854346015218099,21.323014221191407,15.282250885009766,29.248378912353516,69.19891199127797,21.235485235595704,40.07114822387695,13.772028973388673,1.777015155029297
Bello,54.16060631388347,25.44520504396925,15.456810511187387,59.383565307353905,35.12812350396848,61.73262406434303,44.098206768415864,46.23345881163353,85.89215195877375,25.600285625023936,46.352516769301474,31.680469413631666,24.04930873020546,10.816385767894072,8.202357709721584,28.819950800111066,24.989822021388633,7.997325482177735,12.796071734619142,6.6646552062988285,1.5106155090332032
Belmira,62.011230253642964,38.52279174335555,30.057000539790135,38.66968469879749,16.927765314534504,70.60341103800457,32.776466833496094,27.32038183105469,45.96872357149013,29.614914565477555,17.94222612915039,48.31513279131721,15.4671873851821,15.545248712158203,12.523577532958985,13.289660157207415,15.021900876752067,1.7670093895048253,9.981374960027956,14.299774017333984,9.238769342041016
Betania,55.805976386096425,72.14678741459865,41.62160711964327,64.69223872036802,63.55068660122741,97.91791929675531,55.508481347751996,97.13077167849073,139.07764699716606,51.14323487915039,223.203396898337,101.46701650644341,61.8981665605373,66.84433860377891,36.594454564280795,194.34140244937672,479.2155332552087,156.4725386886058,153.6125580181526,177.15922049328375,70.14893466555128
Betulia,139.381530790513,64.35829462612975,29.334201287841797,33.09554226090973,100.66062608470243,93.353433432689,37.9000655637973,49.08909767396217,172.18747868568573,88.04741494578643,221.43193891955806,143.77802711533494,44.42799299340342,54.74240484568876,46.1564708065018,149.25978070178465,205.69823137647444,115.99869369281843,134.17952026087147,116.56756364006492,60.12884125854492
Bolivar,131.45438316482844,107.63501474621343,104.96545613647463,124.65959188586665,89.23828662738875,234.33370107979556,113.78129635131837,227.66466473896105,363.9534259105967,246.52566785599055,423.5817494688745,195.4785700888241,70.57775965798771,81.88635181260054,76.84856347045898,242.48765795194745,640.4361334088732,259.8091334320906,334.05288684819243,262.9259764180023,116.87744738013174
Briceno,43.63211693665748,36.73027822265625,62.3148524077771,66.09755999755859,83.28493538191255,51.10739097819011,42.19719625962202,39.79028710367839,64.64864456495098,61.28715328953164,70.37781677959367,58.514026937949986,11.478019244145411,31.618756377647255,20.66357897664388,45.77670634413776,107.49012332239487,85.36296373628504,39.036607946777345,41.664976722723274,29.227300309555957
Buritica,34.98915935001149,35.697606175991886,25.178493962761376,11.549340515423943,36.98536374973671,22.10730719604492,11.00916834716797,19.24241339853324,69.83288053830614,56.360539015036196,22.1594391591749,38.847721178672636,16.513485809326173,19.258632388628794,8.52345712890625,18.460558478812423,80.0983149906652,33.73600772298177,14.737082312011719,28.904428790857654,18.553060290527345
Caceres,732.1596713334386,913.7595654022339,1100.0132310883166,1072.1277226186478,638.9495889778167,1352.4113277866736,763.9216510910932,1046.6378458948232,904.401125264438,958.8868249035884,1274.2118435032985,971.3768789134785,352.3483275008378,843.3481594826135,781.9978336292462,1290.823376448281,1924.9328510324758,1347.3724791102034,1113.672218576349,1078.573550601256,871.9619196579878
Caicedo,79.59910615962009,35.80612111038508,46.11329814453125,40.42776682739258,60.516953188093595,80.98888888028014,31.564328826784624,34.81511752690334,123.63522277437097,41.141193227754485,86.07857712423886,77.5483690132889,15.150007424172795,24.61216954151827,17.94793443603516,27.99938167308134,58.99696721191407,6.486038635253907,27.010420605468752,27.282047427140782,17.592754492187503
Caldas,50.11925503652535,115.11655592182235,25.072761456298828,134.07293428823434,122.21151951988065,181.08630123135433,57.08296416625977,72.76744029316026,68.91633186396581,69.06492701832492,104.60426789232442,84.43326941518745,142.89663953768863,149.5143766293036,85.04989510943246,183.26749054491228,105.35476118937174,97.58050733855603,101.78087046602137,73.6234916748047,68.98094194551356
Campamento,27.510487847900393,18.282054919433595,33.812694809642124,77.76641455145145,79.74759451171875,58.29065272032496,55.46514479370117,57.88450045029584,102.98180384083467,50.44961048658184,66.30444453548657,49.219190986184515,31.62157741766238,42.32886209716797,31.07093141331093,52.22177759404201,91.47698146881703,40.38900769538431,32.852758686140476,58.888138101232194,56.240839552935434
Canasgordas,70.74633953335632,47.61730875713274,74.18999216614966,61.078193103027346,210.79912461399456,90.95287821497301,77.55531970363243,95.81535875722848,201.59963318988875,155.3412275410013,114.32038893841911,125.26897224121095,44.639378690472775,39.148307216246366,68.09557782489851,82.99547139887791,423.6809618792605,107.94581062035654,53.189253726615156,120.9957409680894,73.82058728807637
Caracoli,232.89810727366728,146.34947195551854,98.85911531767005,284.67518888442095,247.96522922937731,155.21554051101978,183.2935001428223,299.3139676694862,242.5631161214432,246.3880873460239,66.22051429237517,103.9266493887389,86.06930627704695,131.9709776242245,130.1158899437759,125.78258591287053,363.7182560937022,214.2757424353028,338.9435943016142,273.8582986323577,194.2098149766869
Caramanta,6.2293739379882815,5.204739172291475,2.3137658264160157,15.325835250387751,9.433175646972657,21.185458627570657,20.645972235107422,10.994294250990926,9.21513247845818,9.099109016783473,25.209417788397094,8.541584806051816,5.784300714111328,2.131197177255668,1.1568900756835938,4.2696968708113126,26.19467727572572,9.286783881764132,20.80137073182349,14.916973533361098,47.787764843750004
Carepa,116.437365679429,78.71250251373888,13.755119072289562,158.96976944051107,77.40313443143957,47.222805157087734,119.57482781872316,45.93936080848844,124.69414237862381,191.3500703665939,23.564975805664062,248.464371940918,52.37067786503811,28.8812572265625,42.43622269897461,111.79168783200733,112.64758586782418,129.01724365105127,129.85410568967333,57.44032197945389,90.07524234135646
Carmen De Viboral,15.649292858886719,26.852338098144532,22.24185185465495,36.40217782374962,24.00799890888289,36.67225770467123,25.6084563418639,33.119973714384194,39.63435492699717,21.732796016773896,43.64964901517981,38.61863246795056,19.02908505859375,46.40872282712451,25.876065435791016,48.583507981818705,108.43863031496534,39.465945204072845,43.41605105353861,26.833681645100913,13.60646708984375
Carolina,11.608208209635416,2.0422337951660157,5.327877813720703,15.549110946834789,8.169006933593751,62.349764029588876,9.754857928514667,26.708317186303233,60.545783858379295,14.384824627685548,8.702151306152345,59.66227426341337,68.48379014363607,83.28370311279298,51.76264437866211,40.70858360480813,28.086439299460014,6.659848461914063,38.39127486555511,18.53862083881453,25.148661853529987
Caucasia,528.8202919553031,383.8430165674785,200.3991241812433,486.1558474409276,449.63274797825227,893.7727507687796,592.4295866737039,797.4867383354397,726.0469432282571,520.1861420619113,613.0983422266822,551.6127824805645,335.57754137343466,660.1186217658069,450.29986497958316,720.0449570522175,926.1777995304121,591.809594039211,593.4093191526166,450.7785996739047,334.52409605521405
Chigorodo,317.92692166123334,183.99371479978075,37.7369382298608,766.3483327796847,252.91423900251803,85.52004732536764,258.558991103348,122.32024291008446,94.15691086406632,250.0924444077436,45.08011960829791,437.27866246282844,164.8583674563419,79.04877472498276,27.304331668844785,148.8778541832299,337.3232917594401,81.57725013832241,120.71543372565773,41.34859732709099,38.14794215214748
Cisneros,2.398423358154297,2.487266015625,5.955398577761183,12.518988669409659,18.04922976347082,7.550631433105469,3.0328303764792053,2.7537611755371096,7.9947529296875,3.1104898542815564,8.971857623291015,4.619185803222656,1.1548027587890626,2.0716667829446225,0.7994693054199219,0.44416842041015625,2.398375830078125,1.2435865600585938,5.251395979937386,11.611725410395604,0.5329600158691407
Cocorna,21.784216943359375,24.053673188931334,13.693238775634766,41.60200260234758,42.67124606665518,75.06510525091434,49.19662845123889,56.17384009643555,62.36295619806028,34.61007501629998,79.02665088479435,56.24009573670631,18.407114520263672,31.747091009736902,13.783504833984376,34.186546530665986,114.33620350712796,59.151365776510794,51.50480211641199,62.89584687914081,21.30247543588676
Concepcion,4.709407843017578,9.862982250976563,3.998523864746094,24.714490388183595,15.10536040649414,41.08625432191138,10.692028125765932,21.39722787774778,34.68282186461205,16.66804396984624,21.219107064208988,29.90021379473518,0.7997326721191407,39.54753182392195,3.4655641662597656,4.531657183837891,15.460884814453125,15.282814782714844,8.796730364990236,2.6656359619140626,12.795343103027344
Concordia,107.44071760237152,178.7792899593099,22.40535338745117,108.70278838146734,82.13989356766045,135.72029792571422,31.339090835679,82.75034361052869,129.92618377190087,34.32077288208008,247.98293625943046,87.95546317725089,69.22172413330078,131.18631081643497,69.16492179306928,198.2308530383301,409.68591937040435,172.15271895637065,165.40430884765627,193.61637080260036,86.12502782786649
Copacabana,32.968025672272326,14.306796643066408,5.953964221191407,8.975188007740693,35.52286872884115,45.26117359982958,47.27458953823912,33.89209873851104,34.155952616804534,15.701405625550514,21.659261090877756,14.616760600442326,21.536844065994565,17.858070265873927,1.837879043902229,11.27437225078508,11.295677833970014,3.9990203735351564,7.817734293691599,6.345075727467256,1.0663476684570312
Dabeiba,219.0294461303711,94.10161250682158,111.26278181473077,150.8510296751015,276.8396515548407,177.46417798981312,210.241759239861,209.95558264358817,276.5757336990895,309.0508188187184,164.03121778293985,239.62760350277173,103.03793496751973,206.7808476006003,75.39073171470493,285.8272666626695,996.7274292689186,313.33184353544345,233.347638102788,231.81339577045517,270.8384192382813
Don Matias,20.793369949640013,86.42531956715302,75.26437978185318,85.11339337732653,39.47127686676624,69.81510917791628,19.94682895215801,31.021218911204617,79.97087745217716,37.11617125952628,39.99849493745692,36.633555256347655,12.07106015146293,54.41001997570561,16.71300544814166,24.05724977292528,28.03861745825675,26.635525734121284,24.006669318847656,18.402854771321618,4.619720062255859
Ebejico,129.98052671965954,52.06111195740943,29.666672793423526,10.498058341040519,84.18024862316655,42.90776037303252,71.12270876239852,20.147855162425323,96.82830589903588,30.392093896484376,35.38831875117283,26.563282988783893,7.7162241797593065,37.55724313543582,2.132928338623047,5.332219842529297,27.46152546386719,13.419386004638673,11.026618660601448,2.22183662109375,4.710199633789062
El Bagre,1632.343251573032,1511.895791381549,702.7605937657495,1533.2564092773678,521.5226486771647,1229.8746862208948,1300.830963314209,722.6229768851725,1276.3773045037483,1459.9811363126867,1800.6846121946567,2680.7514654318416,832.7513063398533,1778.2942213107722,1206.1927838085219,2193.1185756846,3530.352342836196,1808.553954633262,1843.5701718954883,1545.255663842965,1566.4447925413601
Entrerrios,20.604060043682026,47.074091223144535,24.983407962287455,28.38062615030925,31.43379123776904,53.14131631658815,15.98771356201172,27.004099121093752,83.15679612960517,59.994967588680495,22.56069539794922,62.27614649933461,18.740689849853517,72.53927284105488,37.3976149230957,122.18414523751053,69.09105614494773,32.601254235839846,31.356238037109378,30.911728247070315,6.751126812744141
Envigado,6.311781311035157,22.00256880304075,8.44517748413086,45.79070610270182,21.423955041503906,34.22284460870481,19.75877347132066,26.53986599389169,29.340044088757086,10.813283589561316,13.60119467163086,17.250170117594397,19.46935251464844,2.737845538928462,2.4002233032226563,1.9557832824707033,11.734802014160158,3.648843797439875,3.1115191955566406,0.5334258056640625,
Fredonia,29.621445793169816,30.860802307128907,17.100248644181796,42.2068227497415,34.61549251821481,27.980420434211283,32.10722891235352,32.95932431693283,44.55833112792969,82.51800296393898,59.42202781561159,42.61616913727405,18.560933007644955,30.059227025697,8.18203305053711,63.83885042396696,159.62885385866656,119.75300627285827,46.24004376285329,39.490003971521716,11.948067848857804
Frontino,148.71789556274416,99.85324563608208,128.55901414653704,86.84293143310548,257.8170614234835,135.96314786209408,103.65075545630363,88.67321239150104,258.09671367309573,266.0077947262035,146.31370070858225,163.82225275227867,107.71561208395565,115.89585479094862,32.753504056444356,157.99249901857863,842.5822870583687,202.73178843625539,74.86065918504902,99.23220198167989,136.34412349372417
Giraldo,13.232755847167969,10.120247509406594,11.190265759277345,7.690877387838925,17.71048880438113,15.695505112328622,7.250861473963121,9.680416485595703,14.978985083486519,14.529472331112135,6.838462902832031,18.407601966456994,0.9055081586052391,1.6020635231167664,1.9537986328125,3.9076306213378906,15.882073122079886,12.351914253911039,11.100733715820313,4.173945751953125,1.154505908203125
Girardota,24.162315666360296,13.951029711914064,5.50784893047258,13.081121168404374,43.12889472603592,33.74492600253236,30.479482226562503,15.817362005615236,19.778890706045114,27.013316540527345,14.306841436767579,23.104272650146484,4.087711364746094,4.620819354248047,3.643267303466797,6.278528633315143,11.698122595502069,3.554357940673828,6.75357191772461,2.1403474273322614,0.2665812438964844
Gomez Plata,61.69915696466184,93.85783002199659,167.4463726596967,121.01367215841856,188.7655204845952,223.8382839296588,160.35449972100952,121.6722047736912,183.44858781836416,182.24517333567903,175.07332081088197,92.75889594932403,52.89594219590133,156.34179912104588,140.95293583637314,159.2412943266506,229.17038721617456,233.43548417083142,409.5333293640137,222.68808476461973,80.03103509272557
Granada,8.108809103908165,9.912836013279335,7.37191575769761,30.57258992094152,21.69317503051758,22.191523379456765,14.472323608398439,42.81244117158778,32.54895412145278,17.29091628911037,33.739310353597006,45.782949695638024,30.5383542215265,46.15560576985678,7.303809058694278,22.354636000856885,73.0854953203747,22.647646711593328,12.247277183646409,9.601892382812501,21.289628266170727
Guadalupe,2.574617205810547,2.4856054260253906,3.4486939540967754,5.394967007147097,9.448434797530828,11.582647297195734,7.101736279296875,7.937426932157629,30.272133667805992,15.959950989631203,10.326534699084714,16.558699683407056,6.3160458964987365,4.5274049621582035,3.1071258300781253,10.516772033523859,51.34906075195313,79.01398934326173,252.90323998662015,42.17892730842141,11.540617254638672
Guarne,51.2008070797909,33.12557089219037,25.63950800879385,52.935390562050024,76.96454341279872,84.07467176104377,68.00422482022155,51.09958899758731,75.54787003456266,43.09943008317536,74.75746827718099,55.64541720813229,15.6640162942086,73.8667304967783,9.332046472167969,26.573575860595703,26.565100881371595,21.507951470947265,11.911582543011834,9.553078072461895,9.137265072787415
Guatape,1.516325566190832,6.660165563821232,1.5999903442382812,15.645636698165594,13.512500656068093,31.410391560010723,11.466385595703125,19.026742329604208,22.925398251833446,31.46520205078125,15.528077722383387,20.978903066956764,9.42192017211914,10.488453094482422,1.6888204895019532,6.933223529052735,8.44414326171875,3.6443772949218753,6.133038677978516,1.6888117919921877,0.1777821228027344
Heliconia,21.210124209391278,27.64330313110352,9.688798712158203,19.101537330058978,30.94621597857308,33.80287699817134,14.043760833740235,7.82191654663086,32.225193550833914,10.177371600964117,41.05902768554688,19.03342985432943,9.906688279526655,12.88786356201172,0.7999863342285156,7.466358532714844,47.32103026611328,18.666159136962893,7.814925948917165,3.199978094482422,2.2219610961914062
Hispania,18.33941940748028,10.626528867019953,20.571283406407975,16.450180847742416,19.200489690300433,16.2163277327474,10.415062874779796,23.596827891606345,60.73762187617283,32.20457403803807,123.30990692212873,70.33435024682139,17.32908028672162,26.46884300285788,12.778803572615084,81.11635942437862,279.92831604700433,88.9537922065286,47.975142750962206,58.5872422481043,30.650179919768686
Itagui,4.089054028320312,2.0089401904296875,2.3850922686169196,9.850113806104474,9.422684375000001,14.879321746323528,3.5968371312279794,4.8623005511115585,5.732300208979589,2.0445677734375,5.515758050297756,1.2221542800963159,2.844469354248047,1.4222384094238283,1.071241957098269,0.9778094482421875,0.8889064880371094,3.5555889770507814,0.18998689498602175,1.066673944091797,0.26667025146484374
Ituango,158.6341940104885,137.1595214817421,247.5712184159582,131.5322378067316,400.2506761576574,182.28272548301547,155.93503491359337,173.00088836861406,268.3222399843942,286.8581406615014,210.7729269122195,245.89860550190045,150.9301701314051,221.72916798686907,123.88692681355793,263.9134885941808,596.5931147976984,237.4437538235055,118.95321677246095,222.88349390945734,145.59264477795173
Jardin,22.242970335118912,28.667444979104435,14.974131168045343,54.90007009061926,31.054413133209827,56.926381573294854,20.265089747888904,29.99744154773189,61.493035587517234,14.50451410522461,90.27996774842505,49.70394705552045,38.020871099901385,36.748583082371134,21.978528167724612,84.76836017621208,233.6446643824679,96.62687858144726,99.02151546762506,65.46289350497378,30.33469260900161
Jerico,28.5732730496515,29.177443267822266,4.513221839216644,55.27262359621535,13.343746435546876,38.07080188517252,12.097997747802735,19.124842796128217,29.602682197265626,19.659092230224612,83.34513900943533,31.892447543825636,18.86072469360352,30.801013857182525,9.963066564941407,32.48200271783567,81.6247881344305,68.19139408150468,100.62660044340247,188.91606370004695,43.37434203086704
La Ceja,18.26766643882602,44.28496792588178,13.411423029569741,58.01661323421704,44.804161739693434,70.95312764997894,46.95075964929917,55.55979369762944,53.42483608637794,20.45149970703125,33.9817444839298,35.85457895450368,20.86981030046052,15.875293213417205,9.836077348632813,32.4664673898495,51.8574031869447,22.278504801958867,17.209191649624696,17.893135691348807,10.786554109820198
La Estrella,26.253156914158243,25.227105565807868,6.134326348876954,32.41425037679038,3.255905347110524,16.431420691205194,4.1117144970463775,9.005674110681872,9.673390660137104,10.579314227294923,15.735376025390625,8.477165890969669,20.435345710114127,13.956603295898438,10.973129567344516,13.472481431645411,4.8007062011718755,3.159344761029412,13.233841275132121,3.2894180908203126,2.4891584106445315
La Union,4.115176974188113,6.3138979614257815,11.648285131835937,15.130302287549785,13.405529537209905,28.416367295759613,8.763282831528608,36.147580606545844,39.84518576396868,12.361430450439453,19.537829971086094,13.02680966157801,14.875198455738742,8.206108329048904,3.0035856267712164,14.644657035510493,34.647118649902346,39.51363735854205,27.033722348872168,22.233319622802735,17.186352557947494
Liborina,47.419502398681644,27.74201875856886,21.311804815673828,38.49909618137733,34.64553204331342,24.49761375892789,11.011148278808594,19.979475848388674,34.49158049369065,43.500366008540134,36.752793389054844,53.96891405627681,11.932252330394073,16.42436895062615,3.64083818359375,4.706126995849609,9.679214459228517,10.656467150878907,6.56870752927294,6.659769787597656,1.2714010615808824
Maceo,384.0570868439558,408.4221073840093,427.6245696688303,703.3979862933949,566.2913991992187,586.9318056170057,495.6024390398094,401.8971812245806,294.84833003609447,442.1534920981493,130.35573081238994,269.9916318429266,123.3857866543639,240.57047600344183,177.62439902008654,273.9357221952311,530.6379362178071,376.54066745344574,245.50365939206594,96.12974960250554,142.9584797279029
Marinilla,8.702348072174672,5.8291469341681985,6.276229360638787,20.857596581073835,25.532932783873317,40.28192936722101,21.930229352476832,18.0804221227788,40.290621623989935,15.210058960607194,31.598897736098344,19.3391215048876,2.8191459143305764,3.5557562744140627,3.555832824707031,9.334113317871093,30.372576398662492,6.577990704345703,2.8448580322265626,9.779219897460939,3.111412322998047
Medellin,212.54424861409507,145.60410978151808,36.582393170094214,153.28929671755324,119.1814576828182,161.62199743769622,128.61482436068667,104.50232371694527,187.98467825798485,79.08333263904049,93.82195813332952,124.0943268928079,67.21932022439395,83.99519031982422,43.10269409754136,83.10583903198243,172.27371440281289,85.46954567382814,118.0291685119629,51.10602866821289,85.68361441650391
Montebello,7.212425749056947,11.367622645479091,4.9814068751436125,13.783708146757238,12.717550592041016,27.700069239884918,19.298460571289063,33.72320097948262,26.70512216476141,30.523475000526584,33.87285869296204,35.606212499258014,31.19039840281767,15.352893653085747,1.2949153645115272,48.42168618056353,80.37941111543545,65.01227364054364,51.20165437985888,25.611666393971166,9.706205638954312
Murindo,30.9436428093166,15.623572302246094,1.509415576171875,30.454169200989966,53.88496204127892,53.22536282609529,52.19567642211914,37.978530505778,44.0074012503351,61.51136804424211,42.31780469159295,57.03882562112248,43.76605631103516,81.94115462232402,25.19649204532399,59.206896636962895,533.9174704545325,113.67911039900238,176.42512619025737,55.317858373616545,188.01931616440717
Mutata,246.5245556255745,260.62667254667394,78.7657342310767,1367.6417237203918,644.8749348829322,227.57384030656405,367.61217513803524,513.5358879207836,282.38046467419196,360.20692667861044,128.83215231581747,692.5306793131989,84.41743345695946,88.05807890407189,29.042805495102826,293.13933409644034,591.4621479953183,238.01461951138364,207.57278682377836,158.7604542244227,95.71256954869888
